Sorted genes of all samples
H1 13d gene	H1 13d RPKM
NZ_CP009579|MOBV	16.510880009491053
KY014464|MOBP	0.7246154236140274
CP022165|MOBP	0.487821454825872
JN985534|MOB_unknown	0.46394208291131883
NC_011990|MOBP	0.38986729656413355
CP019195|MOBP	0.28934729479940513
NC_019078|MOBP	0.28934729479940513
CP018359|MOB_unknown	0.27290710759489345
NC_018997|MOBP	0.2531788829494795
NZ_CP013027|MOBF	0.16802116698939334
CP020736|MOBP	0.15394759915609377
AB027308|MOBP	0.13052079058886207
NC_019986|MOB_unknown	0.12007912734175312
AB290882|MOBP	0.09005934550631484
CP010224|MOB_unknown	0.0747380460633318
KT693143|MOBP	0.037999723842326937
NZ_CP012500|MOBP	0.03616841184992564
KY421937|MOBP	0.03450549636257273
H2 24d gene	H2 24d RPKM
NZ_CP009579|MOBV	28.833425944393372
CP020736|MOBP	4.833469806353316
NZ_CP010316|MOBP	1.781040461524748
KY014464|MOBP	0.6534576038145972
NC_018997|MOBP	0.2162998536405959
NC_019078|MOBP	0.2162998536405959
NZ_CP013027|MOBF	0.07815311875944415
NZ_CP011431|MOBQ	0.06839195372255032
MF083142|MOBP	0.03361964017260198
JN985534|MOB_unknown	0.027201345230559785
CP018359|MOB_unknown	0.027201345230559785
H2 31d gene	H2 31d RPKM
NZ_CP009579|MOBV	12.695864866888972
NZ_CP010316|MOBP	1.3624830588856458
CP020736|MOBP	0.978192965353797
NC_018997|MOBP	0.16415458540790911
H3 9d gene	H3 9d RPKM
KY014464|MOBP	17.443836433154615
NZ_CP009579|MOBV	8.62280550957075
MF083142|MOBP	4.8681950927941395
CP019195|MOBP	4.03500611826708
CP018359|MOB_unknown	2.0226333911338794
NC_019136|MOBP	1.1568898660765754
CP022165|MOBP	0.8196987953542562
NC_011990|MOBP	0.7908040326237723
CP010224|MOB_unknown	0.6705301349074534
NC_019986|MOB_unknown	0.5386592083756542
AB027308|MOBP	0.4582167178998948
NZ_CP010316|MOBP	0.390332759692503
HM021326|MOBP	0.37774138034758353
NZ_CP013027|MOBF	0.2621637938233229
CP016690|MOBV	0.24914857001649132
NC_019078|MOBP	0.19751778201307385
NZ_CP011607|MOB_unknown	0.17492090475846608
NZ_CP011595|MOBP	0.11286730400747076
NC_011754|MOBP	0.10893007247232643
JN985534|MOB_unknown	0.06387263340422777
NC_018997|MOBP	0.05643365200373538
NZ_CP006661|MOBP	0.053227194503523145
AB290882|MOBP	0.04683993116310037
NZ_CP008845|MOB_unknown	0.030025596899423312
NC_017536|MOBP	0.02856093363603681
NZ_CP012500|MOBP	0.02821682600186769
KR905385|MOBP	0.02631456806915751
DQ318958|MOBQ	0.026022183979500204
CP018984|MOBP	0.025456484327771936
H3 16d gene	H3 16d RPKM
NC_011990|MOBP	11.465462006345886
NZ_CP009579|MOBV	7.637868194559722
KY014464|MOBP	7.112512181177307
CP020736|MOBP	5.881500457512004
CP019195|MOBP	5.687867421995708
NZ_CP010316|MOBP	1.651118899201875
NZ_CP013027|MOBF	1.234073941883376
CP018359|MOB_unknown	0.5091912129706481
KT693143|MOBP	0.4389050238384731
MF083142|MOBP	0.38958985262066714
AB027308|MOBP	0.26092096316818925
NC_019078|MOBP	0.22494390934446304
KU254578|MOBP	0.16464148567540063
NC_017536|MOBP	0.1626336626793592
CP018941|MOBP	0.10391657407564248
CP016722|MOB_unknown	0.09787860799785285
NZ_CP012500|MOBP	0.06426968838413229
JN253636|MOBP	0.0573589692030428
GQ900404|MOB_unknown	0.048494401235299814
JQ319772|MOBH	0.04691041325525234
KT693145|MOBP	0.03419477010181398
NZ_CP015833|MOBP	0.03213484419206614
JN985534|MOB_unknown	0.024247200617649907
EU164802|MOBP	0.02256507671693308
DQ318958|MOBQ	0.022226600566179082
H3 23d gene	H3 23d RPKM
CP020736|MOBP	6.64094287274097
NZ_CP009579|MOBV	1.1666521262923328
NZ_CP010316|MOBP	0.49999376841099974
AB027308|MOBP	0.3804300411822824
CP001386|MOBP	0.09333217010338661
KY014464|MOBP	0.026819589110168563
H3 30d gene	H3 30d RPKM
NZ_CP009579|MOBV	2.1030583586428944
