Sorted genes of all samples
H1 13d gene	H1 13d RPKM
ISBli11	0.12473635150763229
ISEfa4	0.11096866736139563
MITEEc1	0.11083978389175406
ISBli33	0.08333831400137055
ISEf1	0.0774387369073331
ISEnfa1	0.06475814373875731
ISCje1	0.04810618708075423
IS30	0.04689584959744483
H3 9d gene	H3 9d RPKM
ISLjo1	107.72489405117237
ISEnfa4	84.86429159051653
ISLdl1	54.479611438729094
ISLjo2	52.02325245323636
ISLre2	46.91281622567701
ISLcr1	28.845157581243267
ISL2	25.18554356968281
ISL5	22.668344568098735
IS153	16.283730356397015
ISEfm1	15.783010008971255
ISLh1	15.749038747846365
ISLhe30	13.06402386188999
ISLhe2	11.92576252949808
ISEfm2	10.344900965836892
ISEf1	9.99392873453277
MITEEc1	8.059272683437557
ISLjo5	7.640558643615969
IS629	6.652968650846601
IS679	6.612694284169949
ISL4	6.005688451902976
MTnSag1	5.320398399738193
ISEfa4	5.136573390561369
ISEnfa1	5.026756993935575
ISEc1	4.630680429341253
IS3	4.183981014145108
IS421	4.040837939396344
ISLpl1	3.6466560737506066
ISEc5	2.7627971828527587
IS30	2.387620564158254
ISS1E	2.3782805598024255
IS621	2.34018736428915
ISL6	2.1039853760976874
ISLfr1	2.0752856881907253
ISSso4	1.8157944928266128
ISEc52	1.8091638225259972
ISSfl9	1.6084443453788737
IS609	1.4733870840961623
ISEnfa110	1.4255784760820824
Tn559	1.3528051519289725
ISEfa10	1.3166104101224634
IS150	1.289480460509411
ISEc26	0.7883418876073617
IS600	0.7601466346203954
ISEc38	0.7199181441301028
ISEc17	0.6687663330712796
ISSsu6	0.5560791585879503
IS911	0.5436865373394189
ISEhe3	0.5415356492676797
ISPp1	0.45561332407886646
ISEc18	0.31476105314190495
ISEfa5	0.29873907241182246
ISLgar5	0.2911804576139
ISEc10	0.28199509198102635
ISKpn26	0.22141541748123889
ISEc31	0.19187446324886295
ISEc45	0.07773798880052696
Tn5564	0.06033493276786969
ISEsa1	0.05971568341579738
ISSen4	0.0383861827035089
IS4	0.0246508743413312
H3 16d gene	H3 16d RPKM
ISLjo1	172.99971406510505
ISLjo2	54.77031783610821
ISL4	29.14458780695745
ISLcr1	28.035553380237072
ISSsu6	20.37844712163123
ISLre2	19.550570831866672
ISLdl1	18.535344617640476
ISL5	18.292680479072963
ISLdl4	17.76874006897214
ISLhe6	17.325056901944144
ISLhe4	14.034723957545584
ISLh1	13.721917795939136
ISLjo5	13.26189580341135
ISLhe30	12.938397757867826
ISL2	10.490037199471978
MITEEc1	9.241712684191304
MTnSag1	9.142767678532724
IS629	8.208838763621811
IS30	6.669861874924884
ISSso4	5.872867669758895
ISEc52	5.81066827594996
ISLhe2	5.4042945298429155
ISLpl1	4.617861175060953
ISEc1	3.9808701837196323
ISEnfa4	3.889710675609856
ISEfm1	3.7039498043248895
IS679	3.4341600492239337
ISL6	3.3016192206839663
IS153	3.0803591504770758
ISEc17	2.7680749522361436
ISEc5	2.2405312975867506
ISKpn26	1.9365848073684588
ISEhe3	1.7955669442858304
ISS1E	1.7106705304948309
IS150	1.6772157456932548
IS911	1.312843861024697
ISEf1	1.0071246822363678
ISEc45	1.003178794923946
IS609	0.844173428339307
ISSpl1	0.753864517388677
ISEam1	0.7180767367294182
ISEfa4	0.6360677621243687
ISEfm2	0.6102035433202687
ISEnfa1	0.5570247072945234
IS5	0.3974660803183932
IS3	0.3881668323825397
IS102	0.37614843223396455
ISKpn19	0.32102945217586687
tISCpe8	0.3124887073374401
IS621	0.31084307649422294
ISLfr1	0.29083180723171775
ISEnfa110	0.28157970908111224
ISMlu5	0.2282907317144623
IS421	0.21474309820112453
ISMlu11	0.19538360689808654
ISEfa10	0.1811969725324837
ISLgar5	0.1358158417154706
Tn559	0.13578600355614384
Tn5564	0.10016062697082714
IS4	0.06362200719911244
ISEc38	0.055784986021275476
ISCx1	0.03982659449777627
H3 23d gene	H3 23d RPKM
ISLjo1	169.37194174337606
ISL4	79.68038905997237
ISLdl4	49.040233967712545
ISLh1	42.98084589970029
ISLdl1	38.18634670959488
ISLhe6	37.98927563947154
ISLjo2	35.39007007365417
ISLhe30	35.02143192128469
ISLcr1	28.149077980807384
ISSsu6	18.770067484519174
ISLhe2	11.925401091561383
ISLjo5	11.18933950907818
ISLpl1	10.97996974366565
ISLre2	7.942589900394988
ISL6	7.423991737188199
ISL5	7.229010039250548
ISLsa1	5.974471812010144
MTnSag1	3.941511988792379
ISEfm1	1.9777699024878799
IS153	1.949052849204317
ISL2	1.7520903087751996
ISEnfa110	1.572143214881479
ISSau4	0.8904056307609893
ISCau1	0.5541763208034001
ISCx1	0.548736265588988
tISCpe8	0.4088602285357061
ISCgl2	0.40704991468760043
IS4351	0.33347237908809246
ISLdl3	0.13719848709170693
ISLfr1	0.13675093474865918
Tn5564	0.08986743613538584
ISLpl3	0.06849491354508942
IS629	0.0623669716615135
ISMlu5	0.05401971919309212
ISBli32	0.02925196307790285
H3 30d gene	H3 30d RPKM
ISCgl2	9.971739514229164
ISLjo1	8.898246684829127
ISL4	6.516346012373739
ISLdl1	5.865483443632005
ISLre2	4.819778263441934
ISMlu11	4.2335854303471665
ISLcr1	4.154887212840305
ISLhe30	3.898094368060497
ISMlu5	3.4992665474074354
ISBli32	2.385598748955283
ISLh1	2.0766874881819177
ISBli34	1.8329140700289617
ISLjo2	1.7986744136746073
ISLhe6	1.7642656029866783
Tn5564	1.6827959280237452
ISLhe4	1.646012415331613
ISBli31	1.4708190214805603
ISCx1	1.2479676545895664
ISBli33	1.1467414380926855
ISL5	1.1062117599521126
ISLhe2	1.0825515784267028
ISBli35	0.9815777336115356
ISBli11	0.9797495476767316
ISLpl1	0.861791661762354
ISL6	0.8581764640234396
ISLjo5	0.8414256655273095
MTnSag1	0.7863912851612825
IS153	0.7525138969302279
ISCau1	0.6842106011212243
Tn6191	0.6055814389529752
ISL2	0.5951534057039903
ISLsa1	0.45586561737353865
ISEfm1	0.4188149992176183
ISEnfa110	0.3966781996875322
ISCre1	0.2932305639149079
ISSsu6	0.2340883637808365
