Sample ID	ATB group	Group AVG (%)	RPKM sum	total RPKM
H1 20	aminoglycosides	0.08570102703209179	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	MDR	0.028783096289164624	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	betalactams	0.003037122429983392	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	diaminopyrimidines	0.05718541933300007	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	antibiotic efflux	0.015014406866241701	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	peptides	0.004741501044843644	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	macrolides	0.004090871621827976	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	polymyxins	0.0010525058056159357	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	nitrofurans	0.0013220499753468459	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 20	ionofors	0.014843298295014948	{'phenicols': 1.0447676489882547, 'fluoroquinolones': 2.3512977523167224, 'lincosamides': 143.36564002029996, 'tetracyclines': 8.714945204209753, 'aminoglycosides': 16.990590392748395, 'MDR': 5.706370346076539, 'betalactams': 0.6021223428413909, 'diaminopyrimidines': 11.33725078884675, 'antibiotic efflux': 2.9766695439817203, 'peptides': 0.9400225982071356, 'macrolides': 0.8110325684868392, 'polymyxins': 0.2086637190767111, 'nitrofurans': 0.2621019885963566, 'ionofors': 2.942746547407671}	198.25422146208425
H1 27	aminoglycosides	0.05238497515096136	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	fluoroquinolones	0.8498558849552071	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	tetracyclines	0.020291206534834877	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	lincosamides	0.04381685479788484	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	MDR	0.002950843049575099	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	nucleosides	0.0067590377764437165	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	antibiotic efflux	0.0013280799940299957	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	diaminopyrimidines	0.0036093325131817105	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	macrolides	0.0007694250550542847	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	peptides	0.006329359791915018	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	polymyxins	0.00019795887338775283	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 27	phenicols	0.011707041507524522	{'aminoglycosides': 18.11531864597022, 'fluoroquinolones': 293.8898055167647, 'tetracyclines': 7.0169293968440725, 'lincosamides': 15.152365433799885, 'MDR': 1.020434999983357, 'nucleosides': 2.33735193550399, 'antibiotic efflux': 0.4592651272594921, 'diaminopyrimidines': 1.2481481261969687, 'macrolides': 0.2660759121548567, 'peptides': 2.188764414321348, 'polymyxins': 0.06845642400100681, 'phenicols': 4.048427754317915}	345.8113436871177
H1 35	antibiotic efflux	0.11887920625503343	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	MDR	0.35391555070049663	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	aminoglycosides	0.2530457665508229	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	lincosamides	0.06532910739231826	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	peptides	0.06159347586023821	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	betalactams	0.08525613272586866	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	tetracyclines	0.029432720148713613	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H1 35	elfamycins	0.03254804036650825	{'antibiotic efflux': 1.5346488642622818, 'MDR': 4.5688065645566205, 'aminoglycosides': 3.266646964402628, 'lincosamides': 0.8433538851849871, 'peptides': 0.7951294490652658, 'betalactams': 1.1005980892777782, 'tetracyclines': 0.3799561922668914, 'elfamycins': 0.42017283556946594}	12.90931284458592
H2 10	betalactams	0.008105813272659761	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	diaminopyrimidines	0.013518585043810274	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	fluoroquinolones	0.6464420986743613	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	lincosamides	0.11505139158591883	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	streptogramins	0.0007375409754317426	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	tetracyclines	0.022330634083764178	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	aminoglycosides	0.05020085571771912	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	MDR	0.02800194697424483	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
H2 10	sulfonamides	0.0005829827563155319	{'betalactams': 3.211615827902407, 'diaminopyrimidines': 5.356217844788766, 'fluoroquinolones': 256.1277451243076, 'lincosamides': 45.584675813570826, 'streptogramins': 0.2922221609042721, 'tetracyclines': 8.847652352467943, 'aminoglycosides': 19.890152582353867, 'MDR': 11.094691314676608, 'sulfonamides': 0.2309844286559504, 'antibiotic efflux': 26.508011358634555, 'peptides': 6.404723203277572, 'phenicols': 0.842697289641977, 'elfamycins': 1.5035447844186134, 'pleuromutilins': 0.7524283184960301, 'ionofors': 9.5640626400653}	396.2114250441621
